id,group,code,role,date,minggu
d7a384cb-c533-45ed-981d-9f16d198f5a3,GROUP-04,I5,praktikan,,11
f1d8b6f6-cc29-42ac-a4bb-e507a632bd33,GROUP-04,I5,praktikan,,11
9a156924-c220-44e4-802a-7146efef61c6,GROUP-05,I5,aslab,,11
e01e974e-b5ac-4c54-aa4d-e5c9348422c4,GROUP-05,I5,praktikan,,11
853aae54-b717-43aa-a19c-1680d899b3e3,GROUP-05,I5,praktikan,,11
9871860f-2acb-4cae-ac90-4edbe29c89ed,GROUP-04,I6,praktikan,,10
5c517372-6a92-495d-b7ca-205b7ee6c0e8,GROUP-04,I6,praktikan,,10
dfeaf61d-5e81-405b-b886-9869e6b64ddc,GROUP-04,I6,praktikan,,10
7c673187-3f15-438b-aa07-5e7522b40b36,GROUP-06,I1,praktikan,2023-03-03 09:00:00,4
a7d7427e-2fda-408f-826f-b498fdeb9f08,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
b381fd14-388b-495d-9870-da2fd05edc09,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
ca73d7bf-ceef-4213-8242-bd54f13dabf1,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
1a76ccff-2731-4897-9eb6-5196ec16297c,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
623f53a8-ee3f-4552-abbe-e5e8de469846,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
8798c0a1-d4a1-4041-a037-d93655faa192,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
a33f231e-03e6-4b54-a83c-f08673dc66d3,GROUP-06,I1,praktikan,2023-03-03 09:00:00,4
0240d425-d5d5-49e7-adb5-6b022012d5e1,GROUP-06,I1,praktikan,2023-03-03 09:00:00,4
0240d425-d5d5-49e7-adb5-6b022012d5e1,GROUP-06,I4,praktikan,2023-04-12 11:30:00,10
f0c46e58-9b20-4c72-8d3c-d6934a5888b4,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
4b0bf26d-33c1-4d96-83a1-5376fe17ba6d,GROUP-05,I5,praktikan,,11
92a25a5b-56a8-4a79-9d5a-e65a144c573d,GROUP-12,I6,praktikan,2023-04-11 09:00:00,10
660b3631-3b01-4bba-9cab-999ddb5b0445,GROUP-09,I4,praktikan,2023-04-13 09:00:00,10
a33f231e-03e6-4b54-a83c-f08673dc66d3,GROUP-06,I4,praktikan,2023-04-12 11:30:00,10
aecb15a5-ab78-4bed-8417-819e11cf40b2,GROUP-06,I4,praktikan,2023-04-12 11:30:00,10
c994567e-4876-420e-8f50-a3db2152c34a,GROUP-07,I3,aslab,2023-02-24 06:30:00,3
1a76ccff-2731-4897-9eb6-5196ec16297c,GROUP-06,I6,praktikan,,11
623f53a8-ee3f-4552-abbe-e5e8de469846,GROUP-06,I6,praktikan,,11
8798c0a1-d4a1-4041-a037-d93655faa192,GROUP-06,I6,praktikan,,11
a690a0f2-678e-4785-a843-457624ac6fd9,GROUP-07,I1,praktikan,2023-02-28 11:30:00,4
66eb2ce4-8622-4eff-acca-72dabd8587fd,GROUP-07,I1,praktikan,2023-02-28 11:30:00,4
d694edfa-78b4-4852-aadf-ec83215870c3,GROUP-07,I1,praktikan,2023-02-28 11:30:00,4
ca7257cc-33bd-47a7-af40-a5c550b5c9bf,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
ca7257cc-33bd-47a7-af40-a5c550b5c9bf,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
f0c46e58-9b20-4c72-8d3c-d6934a5888b4,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
b614250d-2475-4f7c-a9f5-0ca49637474f,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
5c1b36d9-9913-4f3b-aafe-edf239db6760,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
cdf37a44-45a8-4ada-b1fb-ee1d2d860543,GROUP-06,I2,aslab,2023-03-11 02:00:00,5
8afc00f4-3eb1-4e9c-96d4-0a2a597a9f75,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
d11fd69b-c0b9-4389-ab38-12a595b04782,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
83bc33ad-69ab-4906-a44a-0af35cc0f57a,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
623f53a8-ee3f-4552-abbe-e5e8de469846,GROUP-06,I1,praktikan,2023-03-03 09:00:00,4
8798c0a1-d4a1-4041-a037-d93655faa192,GROUP-06,I1,praktikan,2023-03-03 09:00:00,4
1a76ccff-2731-4897-9eb6-5196ec16297c,GROUP-06,I1,praktikan,2023-03-03 09:00:00,4
abaa1975-bc46-4342-89f7-52b1dbb549b9,GROUP-07,I1,aslab,2023-02-28 11:30:00,4
a7d7427e-2fda-408f-826f-b498fdeb9f08,GROUP-07,I1,praktikan,2023-02-28 11:30:00,4
b381fd14-388b-495d-9870-da2fd05edc09,GROUP-07,I1,praktikan,2023-02-28 11:30:00,4
9cea237f-deb0-4a8c-9c86-1d8c74849436,GROUP-05,I5,praktikan,,11
8afc00f4-3eb1-4e9c-96d4-0a2a597a9f75,GROUP-06,I6,praktikan,,11
abaa1975-bc46-4342-89f7-52b1dbb549b9,GROUP-06,I6,aslab,,11
1a76ccff-2731-4897-9eb6-5196ec16297c,GROUP-06,I4,praktikan,2023-04-12 11:30:00,10
91e9a0dd-b6d6-4f84-991d-b26a58212052,GROUP-12,I6,praktikan,2023-04-11 09:00:00,10
e25ef445-5616-4182-833f-88694d10f7ee,GROUP-12,I6,praktikan,2023-04-11 09:00:00,10
a690a0f2-678e-4785-a843-457624ac6fd9,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
66eb2ce4-8622-4eff-acca-72dabd8587fd,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
d11fd69b-c0b9-4389-ab38-12a595b04782,GROUP-06,I6,praktikan,,11
4ba263a2-4369-4502-a17e-a4f759cdcf06,GROUP-12,I6,praktikan,2023-04-11 09:00:00,10
83bc33ad-69ab-4906-a44a-0af35cc0f57a,GROUP-06,I6,praktikan,,11
83bc33ad-69ab-4906-a44a-0af35cc0f57a,GROUP-06,I1,praktikan,2023-03-03 09:00:00,4
9c7f1629-b959-49ce-89ec-7b593d732551,GROUP-06,I1,aslab,2023-03-03 09:00:00,4
66eb2ce4-8622-4eff-acca-72dabd8587fd,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
d694edfa-78b4-4852-aadf-ec83215870c3,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
0240d425-d5d5-49e7-adb5-6b022012d5e1,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
aecb15a5-ab78-4bed-8417-819e11cf40b2,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
a33f231e-03e6-4b54-a83c-f08673dc66d3,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
7c673187-3f15-438b-aa07-5e7522b40b36,GROUP-06,I2,praktikan,2023-03-11 02:00:00,5
8afc00f4-3eb1-4e9c-96d4-0a2a597a9f75,GROUP-06,I1,praktikan,2023-03-03 09:00:00,4
5eec9f9b-fd7e-4ee4-904a-cfbef5304921,GROUP-06,I4,aslab,2023-04-12 11:30:00,10
b381fd14-388b-495d-9870-da2fd05edc09,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
13b95af2-fe7b-4eae-b9e6-68b649623e28,GROUP-05,I5,praktikan,,11
a33f231e-03e6-4b54-a83c-f08673dc66d3,GROUP-06,I6,praktikan,,11
aecb15a5-ab78-4bed-8417-819e11cf40b2,GROUP-06,I6,praktikan,,11
8afc00f4-3eb1-4e9c-96d4-0a2a597a9f75,GROUP-06,I4,praktikan,2023-04-12 11:30:00,10
a690a0f2-678e-4785-a843-457624ac6fd9,GROUP-07,I3,praktikan,2023-02-24 06:30:00,3
8dd7ede3-6197-40e7-b290-5b85d0370586,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
93f65e96-52d3-4a0f-9d55-e7f2be4d3575,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
0240d425-d5d5-49e7-adb5-6b022012d5e1,GROUP-06,I6,praktikan,,11
ca7257cc-33bd-47a7-af40-a5c550b5c9bf,GROUP-07,I1,praktikan,2023-02-28 11:30:00,4
b614250d-2475-4f7c-a9f5-0ca49637474f,GROUP-07,I1,praktikan,2023-02-28 11:30:00,4
ae22e589-6950-4655-83bb-35e276148216,GROUP-07,I2,aslab,2023-03-08 09:00:00,5
a7d7427e-2fda-408f-826f-b498fdeb9f08,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
7c673187-3f15-438b-aa07-5e7522b40b36,GROUP-06,I6,praktikan,,11
b614250d-2475-4f7c-a9f5-0ca49637474f,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
3ea8e73f-a8f7-4530-8d1d-17be2be007fd,GROUP-08,I4,praktikan,2023-04-10 11:30:00,10
6c4a55c4-2e9c-4add-8c14-c6af8f149ec9,GROUP-08,I3,praktikan,,4
4f77ad29-6f46-4f50-b818-7f66a28ceaca,GROUP-08,I4,praktikan,2023-04-10 11:30:00,10
77590bbe-0085-4fcd-a29e-b7bc07c2cd36,GROUP-08,I3,praktikan,,4
b36a61d7-4b80-4e70-bb26-4a5ccac333f2,GROUP-08,I3,praktikan,,4
13b95af2-fe7b-4eae-b9e6-68b649623e28,GROUP-05,I6,praktikan,2023-04-13 09:00:00,10
6c4a55c4-2e9c-4add-8c14-c6af8f149ec9,GROUP-08,I4,praktikan,2023-04-10 11:30:00,10
2d19ab88-c272-4694-b068-a784261b4543,GROUP-08,I1,praktikan,2023-03-11 08:00:00,5
ba268372-e3b4-456b-80ec-689146205f96,GROUP-08,I1,praktikan,2023-03-11 08:00:00,5
66eb2ce4-8622-4eff-acca-72dabd8587fd,GROUP-07,I4,praktikan,2023-04-10 09:00:00,10
ca7257cc-33bd-47a7-af40-a5c550b5c9bf,GROUP-07,I6,praktikan,,11
a690a0f2-678e-4785-a843-457624ac6fd9,GROUP-07,I4,praktikan,2023-04-10 09:00:00,10
d694edfa-78b4-4852-aadf-ec83215870c3,GROUP-07,I4,praktikan,2023-04-10 09:00:00,10
d134aa3b-6342-4d61-bb54-3dc651f6d0ea,GROUP-08,I1,praktikan,2023-03-11 08:00:00,5
d745b4c1-5ac1-4911-add8-1f3fe05f62eb,GROUP-09,I2,aslab,2023-02-23 09:00:00,3
f0c46e58-9b20-4c72-8d3c-d6934a5888b4,GROUP-07,I6,praktikan,,11
b614250d-2475-4f7c-a9f5-0ca49637474f,GROUP-07,I6,praktikan,,11
2d19ab88-c272-4694-b068-a784261b4543,GROUP-08,I6,praktikan,,11
ba268372-e3b4-456b-80ec-689146205f96,GROUP-08,I6,praktikan,,11
d134aa3b-6342-4d61-bb54-3dc651f6d0ea,GROUP-08,I6,praktikan,,11
d694edfa-78b4-4852-aadf-ec83215870c3,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
4f77ad29-6f46-4f50-b818-7f66a28ceaca,GROUP-08,I3,praktikan,,4
3ea8e73f-a8f7-4530-8d1d-17be2be007fd,GROUP-08,I3,praktikan,,4
96fd996f-51b8-4ff3-be29-8f3fd92baa46,GROUP-09,I2,praktikan,2023-02-23 09:00:00,3
3f82af71-1044-41f7-91fb-da5fa44fbbd5,GROUP-07,I4,aslab,2023-04-10 09:00:00,10
a7d7427e-2fda-408f-826f-b498fdeb9f08,GROUP-07,I4,praktikan,2023-04-10 09:00:00,10
b381fd14-388b-495d-9870-da2fd05edc09,GROUP-07,I4,praktikan,2023-04-10 09:00:00,10
ca73d7bf-ceef-4213-8242-bd54f13dabf1,GROUP-07,I4,praktikan,2023-04-10 09:00:00,10
4ce02748-c3e2-4388-b60a-c2e49e8aa62d,GROUP-08,I3,aslab,,4
6c4a55c4-2e9c-4add-8c14-c6af8f149ec9,GROUP-08,I1,praktikan,2023-03-11 08:00:00,5
b36a61d7-4b80-4e70-bb26-4a5ccac333f2,GROUP-08,I1,praktikan,2023-03-11 08:00:00,5
a690a0f2-678e-4785-a843-457624ac6fd9,GROUP-07,I6,praktikan,,11
66eb2ce4-8622-4eff-acca-72dabd8587fd,GROUP-07,I6,praktikan,,11
7fae640f-383a-43bd-bdd7-502048bd7579,GROUP-08,I4,praktikan,2023-04-10 11:30:00,10
d694edfa-78b4-4852-aadf-ec83215870c3,GROUP-07,I6,praktikan,,11
6c4a55c4-2e9c-4add-8c14-c6af8f149ec9,GROUP-08,I6,praktikan,,11
b36a61d7-4b80-4e70-bb26-4a5ccac333f2,GROUP-08,I6,praktikan,,11
a099307a-fc5c-4f14-8876-e236ceec5f2f,GROUP-08,I4,aslab,2023-04-10 11:30:00,10
77590bbe-0085-4fcd-a29e-b7bc07c2cd36,GROUP-08,I1,praktikan,2023-03-11 08:00:00,5
77590bbe-0085-4fcd-a29e-b7bc07c2cd36,GROUP-08,I6,praktikan,,11
ca73d7bf-ceef-4213-8242-bd54f13dabf1,GROUP-07,I2,praktikan,2023-03-08 09:00:00,5
ca7257cc-33bd-47a7-af40-a5c550b5c9bf,GROUP-07,I4,praktikan,2023-04-10 09:00:00,10
2d19ab88-c272-4694-b068-a784261b4543,GROUP-08,I3,praktikan,,4
ba268372-e3b4-456b-80ec-689146205f96,GROUP-08,I3,praktikan,,4
f0c46e58-9b20-4c72-8d3c-d6934a5888b4,GROUP-07,I4,praktikan,2023-04-10 09:00:00,10
4f77ad29-6f46-4f50-b818-7f66a28ceaca,GROUP-08,I1,praktikan,2023-03-11 08:00:00,5
ab95a32c-8a8c-4c7d-8ac4-9a18e7231e53,GROUP-09,I2,praktikan,2023-02-23 09:00:00,3
3ea8e73f-a8f7-4530-8d1d-17be2be007fd,GROUP-08,I1,praktikan,2023-03-11 08:00:00,5
d134aa3b-6342-4d61-bb54-3dc651f6d0ea,GROUP-08,I3,praktikan,,4
5eec9f9b-fd7e-4ee4-904a-cfbef5304921,GROUP-08,I1,aslab,2023-03-11 08:00:00,5
9bf64f02-5095-4a95-8542-942b5274cfe1,GROUP-09,I4,praktikan,2023-04-13 09:00:00,10
04b53f5d-4a1f-4d5a-b3bd-9010b6d72779,GROUP-07,I6,aslab,,11
cd9422cb-c7b8-4557-8cb4-0e4f8e85a592,GROUP-09,I4,praktikan,2023-04-13 09:00:00,10
f51f904b-ca49-4441-9832-919cdb00b98e,GROUP-09,I4,praktikan,2023-04-13 09:00:00,10
a7d7427e-2fda-408f-826f-b498fdeb9f08,GROUP-07,I6,praktikan,,11
b381fd14-388b-495d-9870-da2fd05edc09,GROUP-07,I6,praktikan,,11
ca73d7bf-ceef-4213-8242-bd54f13dabf1,GROUP-07,I6,praktikan,,11
d745b4c1-5ac1-4911-add8-1f3fe05f62eb,GROUP-08,I6,aslab,,11
4f77ad29-6f46-4f50-b818-7f66a28ceaca,GROUP-08,I6,praktikan,,11
3ea8e73f-a8f7-4530-8d1d-17be2be007fd,GROUP-08,I6,praktikan,,11
7fae640f-383a-43bd-bdd7-502048bd7579,GROUP-08,I6,praktikan,,11
96fd996f-51b8-4ff3-be29-8f3fd92baa46,GROUP-09,I1,praktikan,2023-03-10 11:30:00,5
660b3631-3b01-4bba-9cab-999ddb5b0445,GROUP-09,I1,praktikan,2023-03-10 11:30:00,5
04b53f5d-4a1f-4d5a-b3bd-9010b6d72779,GROUP-12,I6,aslab,2023-04-11 09:00:00,10
1cb6ac1f-8b4b-47e3-b080-3909d4a7a707,GROUP-12,I6,praktikan,2023-04-11 09:00:00,10
5d465f1a-7e42-4b4e-bf4d-2618b42c7141,GROUP-12,I6,praktikan,2023-04-11 09:00:00,10
ed33ec20-3d71-45de-9ccd-04744dcd07c8,GROUP-12,I6,praktikan,2023-04-11 09:00:00,10
56708a28-c0a4-4ba0-9298-2e36c549208b,GROUP-09,I5,praktikan,2023-04-08 08:00:00,9
87b22cbd-8f1e-4737-825a-7e240ab883f1,GROUP-09,I5,aslab,2023-04-08 08:00:00,9
9bf64f02-5095-4a95-8542-942b5274cfe1,GROUP-09,I5,praktikan,2023-04-08 08:00:00,9
ab95a32c-8a8c-4c7d-8ac4-9a18e7231e53,GROUP-09,I3,praktikan,2023-03-01 11:30:00,4
f51f904b-ca49-4441-9832-919cdb00b98e,GROUP-09,I3,praktikan,2023-03-01 11:30:00,4
3b8ac309-9b47-45ea-9165-956f4dfd3479,GROUP-09,I3,praktikan,2023-03-01 11:30:00,4
ecb53545-6e12-4055-9150-65b615d53462,GROUP-09,I5,praktikan,2023-04-08 08:00:00,9
ecb53545-6e12-4055-9150-65b615d53462,GROUP-09,I2,praktikan,2023-02-23 09:00:00,3
9bf64f02-5095-4a95-8542-942b5274cfe1,GROUP-09,I2,praktikan,2023-02-23 09:00:00,3
56708a28-c0a4-4ba0-9298-2e36c549208b,GROUP-09,I2,praktikan,2023-02-23 09:00:00,3
3b8ac309-9b47-45ea-9165-956f4dfd3479,GROUP-09,I4,praktikan,2023-04-13 09:00:00,10
56708a28-c0a4-4ba0-9298-2e36c549208b,GROUP-09,I4,praktikan,2023-04-13 09:00:00,10
cd9422cb-c7b8-4557-8cb4-0e4f8e85a592,GROUP-09,I1,praktikan,2023-03-10 11:30:00,5
f51f904b-ca49-4441-9832-919cdb00b98e,GROUP-09,I1,praktikan,2023-03-10 11:30:00,5
cd9422cb-c7b8-4557-8cb4-0e4f8e85a592,GROUP-09,I2,praktikan,2023-02-23 09:00:00,3
7ae1d1ee-a5e5-4dcc-acc0-592d3095446c,GROUP-05,I4,praktikan,2023-04-07 06:30:00,9
c994567e-4876-420e-8f50-a3db2152c34a,GROUP-09,I4,aslab,2023-04-13 09:00:00,10
9a156924-c220-44e4-802a-7146efef61c6,GROUP-09,I3,aslab,2023-03-01 11:30:00,4
ecb53545-6e12-4055-9150-65b615d53462,GROUP-09,I3,praktikan,2023-03-01 11:30:00,4
1a76ccff-2731-4897-9eb6-5196ec16297c,GROUP-06,I5,praktikan,2023-04-08 02:00:00,9
623f53a8-ee3f-4552-abbe-e5e8de469846,GROUP-06,I5,praktikan,2023-04-08 02:00:00,9
9bf64f02-5095-4a95-8542-942b5274cfe1,GROUP-09,I3,praktikan,2023-03-01 11:30:00,4
56708a28-c0a4-4ba0-9298-2e36c549208b,GROUP-09,I3,praktikan,2023-03-01 11:30:00,4
5c517372-6a92-495d-b7ca-205b7ee6c0e8,GROUP-04,I4,praktikan,2023-04-06 09:00:00,9
6e74cc61-dc23-4b49-b943-525505fd1af5,GROUP-04,I4,praktikan,2023-04-06 09:00:00,9
879e6b69-51cf-414a-afdb-cce88f2d3dad,GROUP-04,I4,praktikan,2023-04-06 09:00:00,9
d7a384cb-c533-45ed-981d-9f16d198f5a3,GROUP-04,I4,praktikan,2023-04-06 09:00:00,9
5eec9f9b-fd7e-4ee4-904a-cfbef5304921,GROUP-01,I4,aslab,2023-04-05 11:30:00,9
788debe5-2f47-4ec7-b7be-5a7e220134e6,GROUP-15,I4,praktikan,2023-04-08 02:00:00,9
d44bbf9c-bbd6-4414-ba43-87286d7489c4,GROUP-15,I4,praktikan,2023-04-08 02:00:00,9
a099307a-fc5c-4f14-8876-e236ceec5f2f,GROUP-03,I4,aslab,2023-04-07 06:30:00,9
3b8ac309-9b47-45ea-9165-956f4dfd3479,GROUP-09,I1,praktikan,2023-03-10 11:30:00,5
660b3631-3b01-4bba-9cab-999ddb5b0445,GROUP-09,I5,praktikan,2023-04-08 08:00:00,9
96fd996f-51b8-4ff3-be29-8f3fd92baa46,GROUP-09,I5,praktikan,2023-04-08 08:00:00,9
cd9422cb-c7b8-4557-8cb4-0e4f8e85a592,GROUP-09,I5,praktikan,2023-04-08 08:00:00,9
8afc00f4-3eb1-4e9c-96d4-0a2a597a9f75,GROUP-06,I5,praktikan,2023-04-08 02:00:00,9
d11fd69b-c0b9-4389-ab38-12a595b04782,GROUP-06,I5,praktikan,2023-04-08 02:00:00,9
660b3631-3b01-4bba-9cab-999ddb5b0445,GROUP-09,I2,praktikan,2023-02-23 09:00:00,3
ab95a32c-8a8c-4c7d-8ac4-9a18e7231e53,GROUP-09,I1,praktikan,2023-03-10 11:30:00,5
96fd996f-51b8-4ff3-be29-8f3fd92baa46,GROUP-09,I4,praktikan,2023-04-13 09:00:00,10
96fd996f-51b8-4ff3-be29-8f3fd92baa46,GROUP-09,I3,praktikan,2023-03-01 11:30:00,4
660b3631-3b01-4bba-9cab-999ddb5b0445,GROUP-09,I3,praktikan,2023-03-01 11:30:00,4
a099307a-fc5c-4f14-8876-e236ceec5f2f,GROUP-09,I1,aslab,2023-03-10 11:30:00,5
4167378b-5ef2-4851-b9b5-dfff51297f20,GROUP-09,I6,aslab,,11
96fd996f-51b8-4ff3-be29-8f3fd92baa46,GROUP-09,I6,praktikan,,11
ab95a32c-8a8c-4c7d-8ac4-9a18e7231e53,GROUP-09,I6,praktikan,,11
ecb53545-6e12-4055-9150-65b615d53462,GROUP-09,I6,praktikan,,11
660b3631-3b01-4bba-9cab-999ddb5b0445,GROUP-09,I6,praktikan,,11
f51f904b-ca49-4441-9832-919cdb00b98e,GROUP-09,I6,praktikan,,11
9bf64f02-5095-4a95-8542-942b5274cfe1,GROUP-09,I6,praktikan,,11
cd9422cb-c7b8-4557-8cb4-0e4f8e85a592,GROUP-09,I6,praktikan,,11
3b8ac309-9b47-45ea-9165-956f4dfd3479,GROUP-09,I6,praktikan,,11
56708a28-c0a4-4ba0-9298-2e36c549208b,GROUP-09,I6,praktikan,,11
a7d7427e-2fda-408f-826f-b498fdeb9f08,GROUP-07,I5,praktikan,2023-04-06 11:30:00,9
3e19f284-ae8b-4871-bbdf-fd944291b219,GROUP-10,I5,praktikan,2023-04-05 11:30:00,9
b381fd14-388b-495d-9870-da2fd05edc09,GROUP-07,I5,praktikan,2023-04-06 11:30:00,9
8798c0a1-d4a1-4041-a037-d93655faa192,GROUP-06,I5,praktikan,2023-04-08 02:00:00,9
a33f231e-03e6-4b54-a83c-f08673dc66d3,GROUP-06,I5,praktikan,2023-04-08 02:00:00,9
b614250d-2475-4f7c-a9f5-0ca49637474f,GROUP-07,I5,praktikan,2023-04-06 11:30:00,9
6349ae03-913b-43e0-a419-7d1fa9e9bf4b,GROUP-15,I4,praktikan,2023-04-08 02:00:00,9
ab95a32c-8a8c-4c7d-8ac4-9a18e7231e53,GROUP-09,I4,praktikan,2023-04-13 09:00:00,10
9bf64f02-5095-4a95-8542-942b5274cfe1,GROUP-09,I1,praktikan,2023-03-10 11:30:00,5
56708a28-c0a4-4ba0-9298-2e36c549208b,GROUP-09,I1,praktikan,2023-03-10 11:30:00,5
3b8ac309-9b47-45ea-9165-956f4dfd3479,GROUP-09,I2,praktikan,2023-02-23 09:00:00,3
1d5e325c-087a-417d-b24c-5ce495bae412,GROUP-10,I1,praktikan,2023-02-25 02:00:00,3
04b53f5d-4a1f-4d5a-b3bd-9010b6d72779,GROUP-10,I2,aslab,2023-02-28 11:30:00,4
0f72089e-0785-4a4e-9dbf-f43e84ad1d47,GROUP-10,I2,praktikan,2023-02-28 11:30:00,4
04744773-f31c-4c74-9447-111cb6ae4e3e,GROUP-10,I4,praktikan,2023-04-10 06:30:00,10
e129ea82-78d5-491b-b6ef-3d74de0895b6,GROUP-10,I3,praktikan,2023-03-08 11:30:00,5
6e347ac7-cac4-46ec-8f76-6da69766a62e,GROUP-10,I3,praktikan,2023-03-08 11:30:00,5
3e19f284-ae8b-4871-bbdf-fd944291b219,GROUP-10,I3,praktikan,2023-03-08 11:30:00,5
e129ea82-78d5-491b-b6ef-3d74de0895b6,GROUP-10,I6,praktikan,,11
6e347ac7-cac4-46ec-8f76-6da69766a62e,GROUP-10,I6,praktikan,,11
3e19f284-ae8b-4871-bbdf-fd944291b219,GROUP-10,I6,praktikan,,11
38e27d6f-d15a-4574-a591-802d88bc4609,GROUP-11,I3,praktikan,2023-03-04 02:00:00,4
9c7f1629-b959-49ce-89ec-7b593d732551,GROUP-11,I1,aslab,2023-03-10 11:30:00,5
7a4e9d00-a381-46b8-b032-9c6ccbcf7504,GROUP-11,I1,praktikan,2023-03-10 11:30:00,5
88dad0d2-d07b-44fe-a101-e5a809b3a7dd,GROUP-10,I1,praktikan,2023-02-25 02:00:00,3
38e27d6f-d15a-4574-a591-802d88bc4609,GROUP-11,I4,praktikan,2023-04-06 11:30:00,9
4b9faa75-d865-49d0-963e-b0d1fa326b33,GROUP-11,I1,praktikan,2023-03-10 11:30:00,5
f0204aad-b721-4c8a-abf8-df6e5938b347,GROUP-11,I3,praktikan,2023-03-04 02:00:00,4
29d09b24-e09a-4282-b19a-36c2f3c554e8,GROUP-11,I1,praktikan,2023-03-10 11:30:00,5
cce47c0e-0b64-4461-8671-02438c3ba261,GROUP-10,I1,praktikan,2023-02-25 02:00:00,3
7e7110bd-7921-4435-b8db-fe3d39e7bbc3,GROUP-11,I4,praktikan,2023-04-06 11:30:00,9
27e191b5-e5e0-43e6-bb2b-97aeaa634eda,GROUP-02,I4,praktikan,2023-04-05 09:00:00,9
c9430ed8-c5ac-4c49-9a92-7eea83222327,GROUP-02,I4,praktikan,2023-04-05 09:00:00,9
d485d075-cbd7-4352-bf47-ca507f44a1d5,GROUP-02,I4,praktikan,2023-04-05 09:00:00,9
32ff6232-2cee-4e01-8930-4f6c72b33fc8,GROUP-12,I4,praktikan,2023-04-06 09:00:00,9
92a25a5b-56a8-4a79-9d5a-e65a144c573d,GROUP-12,I4,praktikan,2023-04-06 09:00:00,9
04744773-f31c-4c74-9447-111cb6ae4e3e,GROUP-10,I2,praktikan,2023-02-28 11:30:00,4
0f72089e-0785-4a4e-9dbf-f43e84ad1d47,GROUP-10,I4,praktikan,2023-04-10 06:30:00,10
